TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
24-Jun-20,74,74.5,73.5,73.5,24500
23-Jun-20,73.35,73.35,73.35,73.35,500
22-Jun-20,73,73.5,73,73.48,2000
19-Jun-20,74,74,73.5,73.5,1500
18-Jun-20,74.04,74.04,74,74,13000
17-Jun-20,75.9,75.9,74,74.01,17000
16-Jun-20,73.49,75,73.49,74.8,17000
15-Jun-20,72.03,74.35,72.03,73.49,10500
12-Jun-20,74.9,75.44,74.5,74.76,19500
11-Jun-20,75.5,76,75.05,75.48,39500
10-Jun-20,73.95,75.99,73.5,75.34,87500
9-Jun-20,73.9,74,73.7,73.95,11500
8-Jun-20,74.8,74.8,73.65,73.89,9500
5-Jun-20,72.05,74,72.05,73.55,15000
4-Jun-20,73.2,73.2,72,72,31000
3-Jun-20,75,75.8,73,73.15,33000
2-Jun-20,73.99,75.7,73.99,74.88,242500
1-Jun-20,71.01,74.5,71.01,73.58,49500
29-May-20,71.52,73.5,71,73.02,307500
28-May-20,72.5,72.98,71,71,83000
21-May-20,72.5,73.44,72,72.11,14000
20-May-20,72.5,72.95,72,72.5,15000
19-May-20,71.92,72.83,71.92,72.1,6000
18-May-20,72.1,72.85,71.81,71.9,16000
15-May-20,71.75,73.8,71.75,72.34,355500
14-May-20,75.66,76.01,71.13,71.75,252000
13-May-20,77.5,77.99,76.75,76.89,38500
12-May-20,77.5,78,76.9,77,35000
11-May-20,77.49,81.4,76,78.16,114500
8-May-20,78,78.79,75.5,75.73,45500
7-May-20,76.81,77.99,76.8,77.47,11500
6-May-20,78.74,78.74,78,78.03,19500
5-May-20,79.34,80.79,77.98,78.71,133000
4-May-20,80.02,81.1,78.5,80.55,261000
30-Apr-20,80,80.1,79.98,80.02,39500
29-Apr-20,80.01,80.01,80,80,48500
28-Apr-20,78.76,80,78.76,79.98,75500
27-Apr-20,78.05,79,78.05,78.51,16500
24-Apr-20,79.88,80,79,79.67,91500
23-Apr-20,82.11,83,79.09,79.89,50000
22-Apr-20,78,84.36,78,81.11,586500
21-Apr-20,79.5,80.9,78,78.48,770000
20-Apr-20,80.99,80.99,79,79.98,262500
17-Apr-20,83,85.69,80.25,81,758500
16-Apr-20,83,88.44,82.5,85.69,37500
14-Apr-20,82.25,82.28,82.25,82.27,1500
13-Apr-20,85,86,82.53,83.62,88500
10-Apr-20,82.65,87.82,82.65,84.35,386000
9-Apr-20,82.5,82.7,81.5,81.7,11000
8-Apr-20,82,82.5,81,81.15,29500
7-Apr-20,80.01,86.4,80,82.65,179500
6-Apr-20,80.5,80.55,80.4,80.5,34000
3-Apr-20,85,85.9,82.7,82.79,58500
2-Apr-20,78.89,82.18,78.89,82.18,543000
1-Apr-20,71,76.45,71,76.45,75000
31-Mar-20,71.8,71.83,68,71.12,571000
30-Mar-20,66.31,66.95,66.3,66.82,21500
27-Mar-20,70.51,70.51,69.25,70.01,15000
26-Mar-20,72.66,74.49,70,70.18,73500
24-Mar-20,72.99,73,72.03,72.03,7500
20-Mar-20,73.5,77.87,73.5,77.87,3000
19-Mar-20,65.3,74.75,65.21,73.5,55000
18-Mar-20,76,76,70.49,70.49,76000
17-Mar-20,84,84,76,76.2,91000
16-Mar-20,82.5,82.5,81.15,81.47,94000
13-Mar-20,82.5,87.9,82.5,87.72,14500
12-Mar-20,86,86.5,82.7,84.01,18500
11-Mar-20,89.11,89.11,88,88.9,11000
10-Mar-20,90,91,89.5,89.6,14500
9-Mar-20,84.15,88.5,82.4,88.02,95500
6-Mar-20,93,93,88,88.6,59500
5-Mar-20,94.99,95,93.01,93.01,11500
4-Mar-20,93.85,95,93,95,39500
3-Mar-20,93.5,93.99,92.65,93,11000
2-Mar-20,92,92,91.5,92,26500
28-Feb-20,92,92.07,92,92.07,7000
27-Feb-20,89.01,92.2,89.01,92.07,17000
26-Feb-20,92.1,92.1,91.75,92.1,3500
25-Feb-20,89.15,92,89.15,92,3000
24-Feb-20,92.1,92.11,92.1,92.1,2000
21-Feb-20,94.89,95,92.25,92.98,46000
20-Feb-20,93.25,93.5,93.01,93.5,3000
19-Feb-20,93.5,94.5,93,93.52,31000
18-Feb-20,95.1,95.6,93,93.1,40500
14-Feb-20,95,95.1,95,95.1,5500
13-Feb-20,96,96.79,95,95,77000
12-Feb-20,94,96,94,96,6500
11-Feb-20,92.8,93.5,92.25,93.5,13500
10-Feb-20,92.6,93.95,92.06,92.82,77000
7-Feb-20,98,98,94.5,94.59,165500
6-Feb-20,96.99,98.39,96.61,96.61,15500
4-Feb-20,94,97,93.6,96.44,15500
3-Feb-20,94.25,94.25,93.55,93.69,68500
31-Jan-20,95.9,96.98,94.1,94.67,96500
30-Jan-20,97,97,94.5,94.88,67000
29-Jan-20,97.11,98,95.2,96.78,72000
28-Jan-20,97.32,97.95,97.28,97.95,3500
27-Jan-20,97.56,98.52,97.56,98,19000
24-Jan-20,98.98,99,97.5,99,9000
23-Jan-20,98.5,98.5,98,98,17000
22-Jan-20,98.99,99,97.5,98.5,30500
21-Jan-20,98.5,99.05,97.98,98.99,31000
20-Jan-20,99,99.5,98.75,99.03,15500
17-Jan-20,99.55,99.99,99.11,99.2,3500
16-Jan-20,99.5,100,99.5,99.52,60500
15-Jan-20,99.75,99.75,99.15,99.5,4500
14-Jan-20,100,101,99.61,100,26500
13-Jan-20,100,100.7,100,100,124500
10-Jan-20,102.4,102.4,99.25,100.93,74500
9-Jan-20,99,101,99,100.89,73000
8-Jan-20,96.61,98.49,96.6,97.25,17000
7-Jan-20,98,99,97.3,98.05,57000
6-Jan-20,98,100,97.55,97.63,63000
3-Jan-20,100.2,100.5,100.1,100.1,159500
2-Jan-20,98,100.5,97.5,100.01,253500
1-Jan-20,96.79,99,95.6,96.98,98000
31-Dec-19,101.9,101.9,95,95.6,535500
30-Dec-19,102.47,102.47,100,100,1200
27-Dec-19,102,103,100,100.5,22400
26-Dec-19,99.74,102,97.99,100.75,66500
24-Dec-19,96.25,98.77,96.25,98.19,25900
23-Dec-19,100,101,96,96.85,461300
20-Dec-19,103.9,104.9,100,100.02,54200
19-Dec-19,100.95,101.5,99.99,100.03,198400
18-Dec-19,101.01,103,100.5,101.1,40800
17-Dec-19,101.01,102.24,99.1,102.02,89900
16-Dec-19,100.05,103,100,102.91,69100
13-Dec-19,99.25,101.5,99,100,230700
12-Dec-19,101,101,98.8,98.92,13200
