TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
29-Dec-09,124.59,125.75,122.5,125.34,218309
24-Dec-09,122.35,125.5,122.64,124.59,1356235
23-Dec-09,123.75,124.01,121.8,122.35,319312
22-Dec-09,121.13,124.49,121.49,123.75,573893
21-Dec-09,119,121.75,118.55,121.13,405053
18-Dec-09,120.37,120.9,117.98,119,227807
17-Dec-09,121.95,124,120.02,120.37,427373
16-Dec-09,122.23,124.25,121.05,121.95,866223
15-Dec-09,122.22,124.99,120.3,122.23,834275
14-Dec-09,117.14,122.98,117.95,122.22,671417
11-Dec-09,117.55,118.6,117,117.14,132160
10-Dec-09,116.17,118.5,116.3,117.55,257308
9-Dec-09,114.05,116.99,113.52,116.17,1131212
8-Dec-09,117.79,117.5,112.8,114.05,902697
7-Dec-09,119.13,119.98,117,117.79,93003
4-Dec-09,120.07,121.29,118.74,119.13,290924
3-Dec-09,119.93,122.1,119.9,120.07,294230
2-Dec-09,119.6,121.88,118.26,119.93,300989
1-Dec-09,123.07,122.5,118.91,119.6,675613
26-Nov-09,122.4,124.45,122,123.07,253762
25-Nov-09,123.83,125,122,122.4,316560
24-Nov-09,123.2,124.48,122.52,123.83,182135
23-Nov-09,125.86,125.98,122,123.2,250372
20-Nov-09,126.02,127.49,125.5,125.86,245499
19-Nov-09,125.25,127.4,125.31,126.02,216609
18-Nov-09,126.48,128.35,124.5,125.25,571306
17-Nov-09,129.21,131.7,126.1,126.48,844879
16-Nov-09,124.05,129.8,124.26,129.21,1210614
13-Nov-09,121.44,125.5,120.65,124.05,836847
12-Nov-09,120.63,123.47,119.5,121.44,670064
11-Nov-09,117.45,121.5,115.9,120.63,708401
10-Nov-09,119.1,122.7,116,117.45,628105
6-Nov-09,124.05,124.5,118.7,119.1,380177
5-Nov-09,125.97,127.4,123.5,124.05,567203
4-Nov-09,122.48,127.1,124,125.97,1057249
3-Nov-09,118.17,124.07,118.1,122.48,903743
2-Nov-09,123.94,124.4,117.75,118.17,342416
30-Oct-09,125.85,127.38,123.5,123.94,498779
29-Oct-09,128.78,130,124.77,125.85,880096
28-Oct-09,130.32,131.4,128.51,128.78,294363
27-Oct-09,134.15,135.4,129.6,130.32,837456
26-Oct-09,129.31,134.9,130.5,134.15,1643217
23-Oct-09,128.61,131.1,128,129.31,1090913
22-Oct-09,128.81,130.9,123,128.61,1014849
21-Oct-09,130.43,132.5,127.81,128.81,1538653
20-Oct-09,124.22,130.43,124.5,130.43,663020
19-Oct-09,130.3,131.25,123.79,124.22,372162
16-Oct-09,130.61,133.7,129.7,130.3,855348
15-Oct-09,132.82,134.9,129.5,130.61,897006
14-Oct-09,135.58,137.9,132.1,132.82,1156308
13-Oct-09,134.43,136,133.41,135.58,398212
12-Oct-09,138.26,139.5,133.25,134.43,817797
9-Oct-09,135.76,140.75,136.25,138.26,1642316
8-Oct-09,130.88,137.42,129.5,135.76,3565775
7-Oct-09,126.74,132.4,127,130.88,1905412
6-Oct-09,124.55,127.9,124.01,126.74,569944
5-Oct-09,125.61,126.98,124.11,124.55,244647
2-Oct-09,123.24,125.99,122.11,125.61,268116
1-Oct-09,122.69,125.5,122.9,123.24,226753
30-Sep-09,125.24,128,122,122.69,491924
29-Sep-09,124.09,128,122.51,125.24,600989
28-Sep-09,127.59,129.7,123,124.09,345532
25-Sep-09,131.83,134.4,125.4,127.59,1414252
24-Sep-09,125.56,131.83,125.3,131.83,1107166
18-Sep-09,120.41,126.43,120.31,125.56,1889757
17-Sep-09,119.2,122.9,119.7,120.41,1244574
16-Sep-09,118.45,121.2,119.01,119.2,381368
15-Sep-09,121.04,121.75,117.8,118.45,322802
14-Sep-09,118.79,122.25,118.9,121.04,318824
11-Sep-09,121.96,123.5,116.1,118.79,397027
10-Sep-09,120.98,123.7,119.89,121.96,323307
9-Sep-09,115.22,120.98,114.4,120.98,409775
8-Sep-09,119.5,119.26,113.53,115.22,163188
7-Sep-09,121.32,122.4,118.05,119.5,240642
4-Sep-09,121.38,124,118.2,121.32,493729
3-Sep-09,123.83,127.75,119.9,121.38,1066778
2-Sep-09,119.87,125.3,121.11,123.83,687801
1-Sep-09,114.88,120.62,115.4,119.87,1712350
31-Aug-09,114.6,116.5,113,114.88,369035
28-Aug-09,112.01,115.2,111.5,114.6,370098
27-Aug-09,112.66,113.6,111.1,112.01,93452
26-Aug-09,111.3,113.5,111,112.66,291731
25-Aug-09,112.81,114,111,111.3,258215
24-Aug-09,112.07,114,109,112.81,475509
21-Aug-09,109.42,113.3,107,112.07,1124909
20-Aug-09,104.37,109.58,106,109.42,901468
